RunID,DefectSeq,DefectTypeID,Severity,DetectedAt
2787,1,1,Low,2025-11-27 20:45:00
2788,1,3,High,2025-11-28 02:45:00
2789,1,2,Medium,2025-11-28 08:45:00
2790,1,1,Low,2025-11-28 14:45:00
2791,1,1,Low,2025-11-28 20:45:00
2793,1,4,Critical,2025-11-29 08:45:00
2794,1,3,High,2025-11-29 14:45:00
2795,1,3,High,2025-11-29 20:45:00
2796,1,2,Medium,2025-11-30 02:45:00
2797,1,3,High,2025-11-30 08:45:00
2798,1,2,Medium,2025-11-30 14:45:00
2799,1,3,High,2025-11-30 20:45:00
2800,1,1,Low,2025-12-01 02:45:00
2801,1,2,Medium,2025-12-01 08:45:00
2803,1,2,Medium,2025-12-01 20:45:00
2804,1,4,Critical,2025-12-02 02:45:00
2805,1,1,Low,2025-12-02 08:45:00
2806,1,2,Medium,2025-12-02 14:45:00
2808,1,4,Critical,2025-12-03 02:45:00
2809,1,2,Medium,2025-12-03 08:45:00
2810,1,3,High,2025-12-03 14:45:00
2811,1,4,Critical,2025-12-03 20:45:00
2812,1,2,Medium,2025-12-04 02:45:00
2813,1,2,Medium,2025-12-04 08:45:00
2815,1,4,Critical,2025-12-04 20:45:00
2818,1,3,High,2025-12-05 14:45:00
2819,1,3,High,2025-12-05 20:45:00
2820,1,2,Medium,2025-12-06 02:45:00
2821,1,2,Medium,2025-12-06 08:45:00
2822,1,1,Low,2025-12-06 14:45:00
2823,1,2,Medium,2025-12-06 20:45:00
2824,1,2,Medium,2025-12-07 02:45:00
2825,1,4,Critical,2025-12-07 08:45:00
2826,1,2,Medium,2025-12-07 14:45:00
2827,1,4,Critical,2025-12-07 20:45:00
2828,1,3,High,2025-12-08 02:45:00
2829,1,1,Low,2025-12-08 08:45:00
2830,1,3,High,2025-12-08 14:45:00
2831,1,1,Low,2025-12-08 20:45:00
2832,1,4,Critical,2025-12-09 02:45:00
2833,1,4,Critical,2025-12-09 08:45:00
2834,1,2,Medium,2025-12-09 14:45:00
2835,1,2,Medium,2025-12-09 20:45:00
2839,1,2,Medium,2025-12-10 20:45:00
2840,1,3,High,2025-12-11 02:45:00
2841,1,1,Low,2025-12-11 08:45:00
2842,1,4,Critical,2025-12-11 14:45:00
2843,1,4,Critical,2025-12-11 20:45:00
2844,1,2,Medium,2025-12-12 02:45:00
2845,1,4,Critical,2025-12-12 08:45:00
2846,1,2,Medium,2025-12-12 14:45:00
2847,1,1,Low,2025-12-12 20:45:00
2848,1,3,High,2025-12-13 02:45:00
2850,1,3,High,2025-12-13 14:45:00
2851,1,4,Critical,2025-12-13 20:45:00
2852,1,4,Critical,2025-12-14 02:45:00
2853,1,3,High,2025-12-14 08:45:00
2854,1,3,High,2025-12-14 14:45:00
2855,1,1,Low,2025-12-14 20:45:00
2857,1,3,High,2025-12-15 08:45:00
2860,1,2,Medium,2025-12-16 02:45:00
2861,1,3,High,2025-12-16 08:45:00
2862,1,1,Low,2025-12-16 14:45:00
2863,1,3,High,2025-12-16 20:45:00
2864,1,1,Low,2025-12-17 02:45:00
2865,1,1,Low,2025-12-17 08:45:00
2868,1,4,Critical,2025-12-18 02:45:00
2870,1,1,Low,2025-12-18 14:45:00
2871,1,2,Medium,2025-12-18 20:45:00
2872,1,2,Medium,2025-12-19 02:45:00
2873,1,1,Low,2025-12-19 08:45:00
2875,1,4,Critical,2025-12-19 20:45:00
2876,1,3,High,2025-12-20 02:45:00
2877,1,2,Medium,2025-12-20 08:45:00
2879,1,2,Medium,2025-12-20 20:45:00
2880,1,2,Medium,2025-12-21 02:45:00
2881,1,3,High,2025-12-21 08:45:00
2882,1,4,Critical,2025-12-21 14:45:00
2883,1,1,Low,2025-12-21 20:45:00
2884,1,4,Critical,2025-12-22 02:45:00
2885,1,1,Low,2025-12-22 08:45:00
2886,1,1,Low,2025-12-22 14:45:00
2887,1,1,Low,2025-12-22 20:45:00
2888,1,1,Low,2025-12-23 02:45:00
2889,1,4,Critical,2025-12-23 08:45:00
2890,1,2,Medium,2025-12-23 14:45:00
2891,1,1,Low,2025-12-23 20:45:00
2892,1,4,Critical,2025-12-24 02:45:00
2893,1,4,Critical,2025-12-24 08:45:00
2894,1,3,High,2025-12-24 14:45:00
2895,1,4,Critical,2025-12-24 20:45:00
2896,1,1,Low,2025-12-25 02:45:00
2897,1,4,Critical,2025-12-25 08:45:00
2898,1,3,High,2025-12-25 14:45:00
2899,1,4,Critical,2025-12-25 20:45:00
2900,1,4,Critical,2025-12-26 02:45:00
2902,1,3,High,2025-12-26 14:45:00
2903,1,2,Medium,2025-12-26 20:45:00
2904,1,2,Medium,2025-12-27 02:45:00
2906,1,4,Critical,2025-12-27 14:45:00
2907,1,2,Medium,2025-12-27 20:45:00
2908,1,2,Medium,2025-12-28 02:45:00
2909,1,2,Medium,2025-12-28 08:45:00
2910,1,4,Critical,2025-12-28 14:45:00
2911,1,2,Medium,2025-12-28 20:45:00
2912,1,4,Critical,2025-12-29 02:45:00
2913,1,4,Critical,2025-12-29 08:45:00
2914,1,2,Medium,2025-12-29 14:45:00
2916,1,3,High,2025-12-30 02:45:00
2917,1,4,Critical,2025-12-30 08:45:00
2918,1,3,High,2025-12-30 14:45:00
2919,1,2,Medium,2025-12-30 20:45:00
2920,1,4,Critical,2025-12-31 02:45:00
2921,1,2,Medium,2025-12-31 08:45:00
2922,1,3,High,2025-12-31 14:45:00
2923,1,4,Critical,2025-12-31 20:45:00
2924,1,1,Low,2026-01-01 02:45:00
2925,1,4,Critical,2026-01-01 08:45:00
2926,1,3,High,2026-01-01 14:45:00
2927,1,4,Critical,2026-01-01 20:45:00
2928,1,1,Low,2026-01-02 02:45:00
2930,1,4,Critical,2026-01-02 14:45:00
2931,1,1,Low,2026-01-02 20:45:00
2932,1,1,Low,2026-01-03 02:45:00
2933,1,4,Critical,2026-01-03 08:45:00
2934,1,2,Medium,2026-01-03 14:45:00
2935,1,4,Critical,2026-01-03 20:45:00
2936,1,1,Low,2026-01-04 02:45:00
2937,1,2,Medium,2026-01-04 08:45:00
2938,1,3,High,2026-01-04 14:45:00
2939,1,3,High,2026-01-04 20:45:00
2940,1,3,High,2026-01-05 02:45:00
2942,1,4,Critical,2026-01-05 14:45:00
2944,1,2,Medium,2026-01-06 02:45:00
2945,1,1,Low,2026-01-06 08:45:00
2946,1,3,High,2026-01-06 14:45:00
2947,1,2,Medium,2026-01-06 20:45:00
2949,1,2,Medium,2026-01-07 08:45:00
2951,1,1,Low,2026-01-07 20:45:00
2952,1,3,High,2026-01-08 02:45:00
2953,1,2,Medium,2026-01-08 08:45:00
2954,1,4,Critical,2026-01-08 14:45:00
2955,1,3,High,2026-01-08 20:45:00
2956,1,1,Low,2026-01-09 02:45:00
2957,1,3,High,2026-01-09 08:45:00
2958,1,1,Low,2026-01-09 14:45:00
2959,1,4,Critical,2026-01-09 20:45:00
2960,1,4,Critical,2026-01-10 02:45:00
2961,1,2,Medium,2026-01-10 08:45:00
2962,1,3,High,2026-01-10 14:45:00
2964,1,2,Medium,2026-01-11 02:45:00
2965,1,4,Critical,2026-01-11 08:45:00
2966,1,1,Low,2026-01-11 14:45:00
2967,1,2,Medium,2026-01-11 20:45:00
2968,1,2,Medium,2026-01-12 02:45:00
2969,1,3,High,2026-01-12 08:45:00
2970,1,2,Medium,2026-01-12 14:45:00
2971,1,4,Critical,2026-01-12 20:45:00
2972,1,1,Low,2026-01-13 02:45:00
2973,1,2,Medium,2026-01-13 08:45:00
2974,1,3,High,2026-01-13 14:45:00
2976,1,3,High,2026-01-14 02:45:00
2977,1,1,Low,2026-01-14 08:45:00
2978,1,1,Low,2026-01-14 14:45:00
2979,1,1,Low,2026-01-14 20:45:00
2980,1,4,Critical,2026-01-15 02:45:00
2982,1,4,Critical,2026-01-15 14:45:00
2983,1,2,Medium,2026-01-15 20:45:00
2984,1,3,High,2026-01-16 02:45:00
2985,1,2,Medium,2026-01-16 08:45:00
2986,1,4,Critical,2026-01-16 14:45:00
2987,1,3,High,2026-01-16 20:45:00
2988,1,3,High,2026-01-17 02:45:00
2990,1,2,Medium,2026-01-17 14:45:00
2991,1,2,Medium,2026-01-17 20:45:00
2992,1,4,Critical,2026-01-18 02:45:00
2995,1,2,Medium,2026-01-18 20:45:00
2996,1,2,Medium,2026-01-19 02:45:00
2997,1,1,Low,2026-01-19 08:45:00
2998,1,4,Critical,2026-01-19 14:45:00
2999,1,3,High,2026-01-19 20:45:00
3000,1,4,Critical,2026-01-20 02:45:00
3001,1,4,Critical,2026-01-20 08:45:00
3002,1,2,Medium,2026-01-20 14:45:00
3003,1,2,Medium,2026-01-20 20:45:00
3004,1,1,Low,2026-01-21 02:45:00
3005,1,4,Critical,2026-01-21 08:45:00
3006,1,2,Medium,2026-01-21 14:45:00
3007,1,2,Medium,2026-01-21 20:45:00
3008,1,2,Medium,2026-01-22 02:45:00
3010,1,2,Medium,2026-01-22 14:45:00
3011,1,2,Medium,2026-01-22 20:45:00
3012,1,4,Critical,2026-01-23 02:45:00
3013,1,4,Critical,2026-01-23 08:45:00
3014,1,2,Medium,2026-01-23 14:45:00
3015,1,2,Medium,2026-01-23 20:45:00
3017,1,1,Low,2026-01-24 08:45:00
3018,1,4,Critical,2026-01-24 14:45:00
3023,1,4,Critical,2026-01-25 20:45:00
3026,1,2,Medium,2026-01-26 14:45:00
3029,1,4,Critical,2026-01-27 08:45:00
3030,1,2,Medium,2026-01-27 14:45:00
3033,1,1,Low,2026-01-28 08:45:00
3035,1,1,Low,2026-01-28 20:45:00
3036,1,2,Medium,2026-01-29 02:45:00
3038,1,3,High,2026-01-29 14:45:00
3040,1,2,Medium,2026-01-30 02:45:00
3041,1,2,Medium,2026-01-30 08:45:00
3044,1,4,Critical,2026-01-31 02:45:00
3046,1,1,Low,2026-01-31 14:45:00
3051,1,2,Medium,2026-02-01 20:45:00
3059,1,2,Medium,2026-02-03 20:45:00
3060,1,1,Low,2026-02-04 02:45:00
3062,1,1,Low,2026-02-04 14:45:00
3064,1,2,Medium,2026-02-05 02:45:00
3068,1,4,Critical,2026-02-06 02:45:00
3074,1,4,Critical,2026-02-07 14:45:00
3075,1,1,Low,2026-02-07 20:45:00
3076,1,1,Low,2026-02-08 02:45:00
3080,1,1,Low,2026-02-09 02:45:00
3082,1,3,High,2026-02-09 14:45:00
3085,1,3,High,2026-02-10 08:45:00
3088,1,1,Low,2026-02-11 02:45:00
3089,1,2,Medium,2026-02-11 08:45:00
3090,1,3,High,2026-02-11 14:45:00
3093,1,1,Low,2026-02-12 08:45:00
3094,1,1,Low,2026-02-12 14:45:00
3100,1,2,Medium,2026-02-14 02:45:00
3103,1,4,Critical,2026-02-14 20:45:00
3104,1,4,Critical,2026-02-15 02:45:00
3108,1,3,High,2026-02-16 02:45:00
3112,1,2,Medium,2026-02-17 02:45:00
3117,1,3,High,2026-02-18 08:45:00
3119,1,3,High,2026-02-18 20:45:00
3120,1,3,High,2026-02-19 02:45:00
3121,1,3,High,2026-02-19 08:45:00
3125,1,2,Medium,2026-02-20 08:45:00
3127,1,1,Low,2026-02-20 20:45:00
3128,1,3,High,2026-02-21 02:45:00
3129,1,3,High,2026-02-21 08:45:00
3132,1,2,Medium,2026-02-22 02:45:00
3133,1,1,Low,2026-02-22 08:45:00
3134,1,1,Low,2026-02-22 14:45:00
3136,1,2,Medium,2026-02-23 02:45:00
3139,1,2,Medium,2026-02-23 20:45:00
3142,1,2,Medium,2026-02-24 14:45:00
3150,1,3,High,2026-02-26 14:45:00
3151,1,2,Medium,2026-02-26 20:45:00
3154,1,2,Medium,2026-02-27 14:45:00
3159,1,4,Critical,2026-02-28 20:45:00
3160,1,1,Low,2026-03-01 02:45:00
3162,1,4,Critical,2026-03-01 14:45:00
3164,1,4,Critical,2026-03-02 02:45:00
3166,1,1,Low,2026-03-02 14:45:00
3169,1,3,High,2026-03-03 08:45:00
3170,1,1,Low,2026-03-03 14:45:00
3172,1,2,Medium,2026-03-04 02:45:00
3173,1,2,Medium,2026-03-04 08:45:00
3175,1,4,Critical,2026-03-04 20:45:00
3177,1,3,High,2026-03-05 08:45:00
3180,1,1,Low,2026-03-06 02:45:00
3183,1,4,Critical,2026-03-06 20:45:00
3185,1,2,Medium,2026-03-07 08:45:00
3186,1,1,Low,2026-03-07 14:45:00
3188,1,1,Low,2026-03-08 02:45:00
3189,1,1,Low,2026-03-08 08:45:00
3191,1,3,High,2026-03-08 20:45:00
3193,1,2,Medium,2026-03-09 08:45:00
3195,1,2,Medium,2026-03-09 20:45:00
3198,1,1,Low,2026-03-10 14:45:00
3202,1,4,Critical,2026-03-11 14:45:00
3204,1,1,Low,2026-03-12 02:45:00
3205,1,2,Medium,2026-03-12 08:45:00
3206,1,2,Medium,2026-03-12 14:45:00
3208,1,4,Critical,2026-03-13 02:45:00
3210,1,1,Low,2026-03-13 14:45:00
3211,1,4,Critical,2026-03-13 20:45:00
3212,1,4,Critical,2026-03-14 02:45:00
3214,1,4,Critical,2026-03-14 14:45:00
3217,1,3,High,2026-03-15 08:45:00
3218,1,3,High,2026-03-15 14:45:00
3219,1,1,Low,2026-03-15 20:45:00
3223,1,3,High,2026-03-16 20:45:00
3228,1,2,Medium,2026-03-18 02:45:00
3229,1,1,Low,2026-03-18 08:45:00
3230,1,3,High,2026-03-18 14:45:00
3233,1,1,Low,2026-03-19 08:45:00
3234,1,2,Medium,2026-03-19 14:45:00
3238,1,4,Critical,2026-03-20 14:45:00
